Teff,logg,logZ,CtoO,logKzz,F115W,F150W,F277W,F444W
500,4.5,+0.0,0.85,-1,-28.570634557507976,-27.152054558431562,-25.91960857939327,-30.766579612635702
500,4.5,+0.0,0.85,2,-28.449470904869454,-27.388433168982544,-26.362318619506798,-30.651663041198734
500,4.5,+0.0,0.85,10,-28.638034842332416,-27.776563949389967,-26.74420636458857,-30.135487662399623
500,4.5,+0.25,0.1,-1,-28.53018967780582,-27.455529666198576,-25.682522920800125,-30.660526878812266
500,4.5,+0.25,0.1,2,-28.485173618788014,-27.556623327841496,-26.058353542953647,-30.57121981607295
500,4.5,+0.25,0.1,10,-28.480434111312498,-27.835342669714795,-26.160862151569066,-30.319742494907086
500,4.5,+0.25,0.55,-1,-28.827383707326618,-27.27977233476304,-25.817169596078628,-30.67646319001204
500,4.5,+0.25,0.55,2,-28.593346119583536,-27.420759868215573,-26.289281290282783,-30.520973560151184
500,4.5,+0.25,0.55,10,-28.803388846848023,-27.754319025187378,-26.496682675183997,-30.001496872607675
500,4.5,+0.25,0.85,-1,-28.701868313911312,-27.20131953041401,-25.875792239069526,-30.6900871661505
500,4.5,+0.25,0.85,2,-28.56179220977152,-27.42216371612233,-26.365684817509848,-30.5018874849204
500,4.5,+0.25,0.85,10,-28.77329468969168,-27.80305407657076,-26.767913526515787,-29.93762170910329
500,4.5,+0.5,0.1,-1,-28.605909554876373,-27.50829529363535,-25.67553434170221,-30.595068614588442
500,4.5,+0.5,0.1,2,-28.55385013340755,-27.57100847096838,-26.109565275721195,-30.453791767882592
500,4.5,+0.5,0.1,10,-28.422137234159642,-27.855423746043115,-26.14273103243224,-30.209429233688656
500,4.5,+0.5,0.55,-1,-28.745156443459877,-27.30712895413401,-25.813055924569994,-30.615050038583643
500,4.5,+0.5,0.55,2,-28.61643504065262,-27.406458198747096,-26.300350704880458,-30.377311989615205
500,4.5,+0.5,0.55,10,-28.823886965018932,-27.73565356291476,-26.548835544452004,-29.855839261369294
500,4.5,+0.5,0.85,-1,-28.773937316148274,-27.24119549835863,-25.877850846943954,-30.630526301710546
500,4.5,+0.5,0.85,2,-28.562364124269074,-27.423082055685292,-26.436514904995455,-30.360892199694014
500,4.5,+0.5,0.85,10,-28.868538964566408,-27.697915711060244,-26.56693036458345,-29.72993635729321
500,4.5,+0.75,0.1,-1,-28.628347842841194,-27.519649309676545,-25.684075043964093,-30.538144477842142
500,4.5,+0.75,0.1,2,-28.53933172862505,-27.50045012564334,-26.16727674199385,-30.341523107968186
500,4.5,+0.75,0.1,10,-28.2968205981787,-27.868522961877286,-26.13102323762057,-30.127306595225928
500,4.5,+0.75,0.55,-1,-28.71704202248722,-27.31208822235247,-25.84793078094836,-30.561321659682058
500,4.5,+0.75,0.55,2,-28.574022738064112,-27.361940927467753,-26.384040942553014,-30.240667780383127
500,4.5,+0.75,0.55,10,-28.83674225748441,-27.69863317548818,-26.557500475148412,-29.72609423843819
500,4.5,+0.75,0.85,-1,-28.703216147144634,-27.254876513621653,-25.92424473292454,-30.58057331745026
500,4.5,+0.75,0.85,2,-28.52908820871977,-27.32389402044791,-26.49855269025331,-30.190716237815153
500,4.5,+0.75,0.85,10,-28.875685438107585,-27.643147725489257,-26.664742530048283,-29.55495254600749
500,4.5,+1.0,0.1,-1,-28.624372901748245,-27.502580542533135,-25.71337721928328,-30.490852160496345
500,4.5,+1.0,0.1,2,-28.48225936707948,-27.397840962400114,-26.215632888597604,-30.227736568990274
500,4.5,+1.0,0.1,10,-28.102759090898108,-27.82164371547561,-26.077542708546414,-30.039675541717298
500,4.5,+1.0,0.55,-1,-28.697987234217095,-27.28775643550927,-25.89947077170283,-30.509272675665457
500,4.5,+1.0,0.55,2,-28.51053576791425,-27.305796241365208,-26.453300717519067,-30.067306744990837
500,4.5,+1.0,0.55,10,-28.86791982879934,-27.58678159612481,-26.553741770355156,-29.604474396621228
500,4.5,+1.0,0.85,-1,-28.68491339984754,-27.249499427689745,-25.989821419909713,-30.528452666497806
500,4.5,+1.0,0.85,2,-28.385351032546367,-27.31382655609324,-26.59244449558369,-29.982263485694066
500,4.5,+1.0,0.85,10,-28.98539612527569,-27.515016752461868,-26.65638389192211,-29.37649821773774
500,5.0,-2.5,0.1,-1,-24.48288166520198,-26.808273757659876,-27.08347061790559,-30.72565933531469
500,5.0,-2.5,0.1,2,-24.481283391174095,-26.80637875539848,-27.08182351507453,-30.724273746332948
500,5.0,-2.5,0.1,10,-24.525198739372527,-26.818937335318516,-27.080168223332365,-30.734259653729215
500,5.0,-2.5,0.55,-1,-24.65460786843358,-26.973490438766298,-27.171010368554015,-30.767325875288712
500,5.0,-2.5,0.55,2,-24.604732819350083,-26.949980816167752,-27.17312894973894,-30.768851542916682
500,5.0,-2.5,0.55,10,-24.658722369311896,-26.937163867282983,-27.16829227547712,-30.77824532189841
500,5.0,-2.5,0.85,-1,-24.638107467684392,-27.053977463210643,-27.154367179491334,-30.75934896720014
500,5.0,-2.5,0.85,2,-24.59329431542017,-27.020027175412345,-27.15906697461422,-30.761386185514688
500,5.0,-2.5,0.85,10,-24.670016307497594,-27.028009073636994,-27.145112830860455,-30.77027253226762
500,5.0,-2.0,0.1,-1,-24.939623812568218,-26.78901161618591,-26.952365470304365,-30.82961561504788
500,5.0,-2.0,0.1,2,-24.93956880841194,-26.789285845836908,-26.95271944161078,-30.8296304609644
500,5.0,-2.0,0.1,10,-24.977878510704915,-26.765725233352246,-26.948826298932495,-30.8351529108892
500,5.0,-2.0,0.55,-1,-25.065601133405274,-26.94997535847525,-27.085138371783778,-30.880955645198192
500,5.0,-2.0,0.55,2,-25.06549302236632,-26.95010892273395,-27.085494363078006,-30.880925620944044
500,5.0,-2.0,0.55,10,-25.115163715068327,-26.92048863737506,-27.063504298396012,-30.89190094882998
500,5.0,-2.0,0.85,-1,-25.0843208475317,-27.022743230330057,-27.096892540970813,-30.873387733595067
500,5.0,-2.0,0.85,2,-25.095934386598632,-27.036136089513228,-27.090709701401895,-30.873711957915788
500,5.0,-2.0,0.85,10,-25.180780890831155,-27.017246810282373,-27.08262709751725,-30.886615083758233
500,5.0,-1.5,0.1,-1,-25.659609529350863,-26.695364469402616,-26.67401855582247,-30.953467583745
500,5.0,-1.5,0.1,2,-25.684195766759853,-26.714342401786688,-26.671518683724894,-30.955271177005717
500,5.0,-1.5,0.1,10,-25.688888249759785,-26.689546561639766,-26.65803922915217,-30.956374267947893
500,5.0,-1.5,0.55,-1,-25.884791827240505,-26.967219507203385,-26.8601477830155,-31.009851469848016
500,5.0,-1.5,0.55,2,-25.863554492110907,-26.948132940262006,-26.870415987607302,-31.000988371127136
500,5.0,-1.5,0.55,10,-25.919983219499315,-26.940217477567217,-26.852195738401157,-31.008821164453234
500,5.0,-1.5,0.85,-1,-25.91644583718173,-26.98683857680927,-26.900402416869262,-31.003327839596054
500,5.0,-1.5,0.85,2,-25.8681425758706,-26.99057270092605,-26.929722028357297,-31.008645242392117
500,5.0,-1.5,0.85,10,-25.93772781577068,-26.949760450914667,-26.87900783371708,-31.015055000501132
500,5.0,-1.0,0.1,-1,-26.534316223780333,-26.74833225775957,-26.18116325207533,-31.021435832032275
500,5.0,-1.0,0.1,2,-26.524041794019524,-26.76072874233607,-26.205068391826515,-31.021258749297903
500,5.0,-1.0,0.1,10,-26.568415083246077,-26.80351877629938,-26.21130354735314,-30.99657054498423
500,5.0,-1.0,0.55,-1,-26.84479771219159,-26.94553677900017,-26.460608629617127,-31.070947380509367
500,5.0,-1.0,0.55,2,-26.828814309647026,-26.96197347861856,-26.48897714375216,-31.07123794551983
500,5.0,-1.0,0.55,10,-26.896455388903124,-27.03880897609309,-26.533427279558488,-31.037987329369304
500,5.0,-1.0,0.85,-1,-26.839277774559598,-26.990434137950984,-26.53553384602295,-31.065771021458673
500,5.0,-1.0,0.85,2,-26.806184653906143,-26.998001313021657,-26.567293859989082,-31.064722421983333
500,5.0,-1.0,0.85,10,-26.98160034190579,-27.1038346130381,-26.597986426805424,-31.01643257435181
500,5.0,-0.5,0.1,-1,-27.572352105293426,-27.001801140998843,-25.768969622312262,-30.960512343082787
500,5.0,-0.5,0.1,2,-27.55127149062966,-27.05389340674712,-25.858804052973753,-30.965547643183925
500,5.0,-0.5,0.1,10,-27.59486456639518,-27.187348399791244,-26.008015099130862,-30.901260637186997
500,5.0,-0.5,0.55,2,-27.803651341475387,-27.117796355792592,-26.16141159639568,-30.990790217716388
500,5.0,-0.5,0.55,10,-27.96987364850346,-27.402756480624838,-26.40881545381103,-30.83572324989833
500,5.0,-0.5,0.85,-1,-27.82355963060516,-27.02108002073233,-26.13956128628296,-31.000398193018242
500,5.0,-0.5,0.85,2,-27.784349067251824,-27.12454808441725,-26.271073592275734,-30.9960002265988
500,5.0,-0.5,0.85,10,-27.984293134096532,-27.420236902813077,-26.502544150472982,-30.810677110116366
500,5.0,-0.25,0.1,-1,-27.99288205018232,-27.129570192547426,-25.68135439424239,-30.888632881013052
500,5.0,-0.25,0.1,2,-27.95228662413794,-27.30005001035202,-25.83239018250638,-30.885491338390164
500,5.0,-0.25,0.1,10,-28.02808273121745,-27.436527170168183,-25.97282242055341,-30.774328289525748
500,5.0,-0.25,0.55,-1,-28.25446890385214,-27.143708406467383,-25.932414594496542,-30.923130754985735
500,5.0,-0.25,0.55,2,-28.201388458859764,-27.339181067361032,-26.150163269913516,-30.888334746964322
500,5.0,-0.25,0.55,10,-28.3855208702226,-27.633698434896562,-26.391357966985282,-30.652763476420112
500,5.0,-0.25,0.85,-1,-28.19507240408058,-27.089867092431128,-26.014115130205834,-30.937868170830775
500,5.0,-0.25,0.85,2,-28.061689230533105,-27.26731735201227,-26.20017045834874,-30.90900641443828
500,5.0,-0.25,0.85,10,-28.35525729384175,-27.629589223683446,-26.50479729357,-30.63944574014972
500,5.0,+0.0,0.1,-1,-28.285879974173454,-27.277061913407422,-25.634480564492115,-30.8011779913301
500,5.0,+0.0,0.1,2,-28.274035997297776,-27.501059799240895,-25.822273953307977,-30.78518816823342
500,5.0,+0.0,0.1,10,-28.350698103586097,-27.655725691078313,-25.968621516433107,-30.63392037943192
500,5.0,+0.0,0.55,-1,-28.49781372207149,-27.206521029884215,-25.854584091370263,-30.84636731792846
500,5.0,+0.0,0.55,2,-28.495939102502984,-27.48688771588054,-26.136518387334892,-30.762526406881854
500,5.0,+0.0,0.55,10,-28.637520971843987,-27.763936829298842,-26.403597936371405,-30.440487314322397
500,5.0,+0.0,0.85,-1,-28.41053036647753,-27.160534325513215,-25.917629067312866,-30.86232054732249
500,5.0,+0.0,0.85,2,-28.415301947028205,-27.421359495455405,-26.203775343661313,-30.76661822607729
500,5.0,+0.0,0.85,10,-28.562595537100716,-27.736559741273137,-26.497110970461204,-30.430384851006128
500,5.0,+0.25,0.1,-1,-28.43991271959107,-27.380893253542578,-25.638465521576634,-30.7309588792022
500,5.0,+0.25,0.1,2,-28.49394186282549,-27.657863544212724,-25.845523325792918,-30.667976305181067
500,5.0,+0.25,0.1,10,-28.56561690666299,-27.836752107929144,-25.990793176881596,-30.465451340235468
500,5.0,+0.25,0.55,-1,-28.695122747112105,-27.272991941074338,-25.775066342112574,-30.756859882784973
500,5.0,+0.25,0.55,2,-28.66548205562299,-27.571456780347454,-26.149877052978777,-30.60581809922416
500,5.0,+0.25,0.55,10,-28.807183628508596,-27.84423293280591,-26.399655308844032,-30.21845187745499
500,5.0,+0.25,0.85,-1,-28.590846267611273,-27.214743580129,-25.83716711195942,-30.778936151687436
500,5.0,+0.25,0.85,2,-28.59276714657636,-27.52020318803197,-26.228421242885425,-30.63953201808654
500,5.0,+0.25,0.85,10,-28.737133097392068,-27.8053796385786,-26.501423193891117,-30.197554635158138
500,5.0,+0.5,0.1,-1,-28.551014783109203,-27.459955653568066,-25.642607806143168,-30.666281354983923
500,5.0,+0.5,0.1,2,-28.589926828079623,-27.722293861547904,-25.91642850491843,-30.540981637059772
500,5.0,+0.5,0.1,10,-28.61805491968791,-27.91712543551087,-26.025254890272546,-30.322768336315033
500,5.0,+0.5,0.55,-1,-28.796803696830494,-27.342589908980255,-25.723739791907075,-30.681592196157528
500,5.0,+0.5,0.55,2,-28.784061753518195,-27.627255966880995,-26.18689797892515,-30.42685660019899
500,5.0,+0.5,0.55,10,-28.865247284828797,-27.841614771276543,-26.34766397487421,-29.996328598615438
500,5.0,+0.5,0.85,-1,-28.74825547040274,-27.257587109195356,-25.767475044439458,-30.695840297181824
500,5.0,+0.5,0.85,2,-28.724272939707426,-27.604229746286695,-26.31216485032095,-30.390601742487185
500,5.0,+0.5,0.85,10,-28.840223649661084,-27.815733901331384,-26.476545952416508,-29.96486163254591
500,5.0,+0.75,0.1,-1,-28.630508768530703,-27.513297694626438,-25.614545014959976,-30.598260125148677
500,5.0,+0.75,0.1,2,-28.65515106542832,-27.737143439676267,-25.981013685437176,-30.40219792931003
500,5.0,+0.75,0.1,10,-28.54424004705343,-27.94423094946253,-25.899353086737623,-30.214946158034536
500,5.0,+0.75,0.55,-1,-28.803686611026798,-27.388384579219256,-25.689237139805133,-30.611162637843865
500,5.0,+0.75,0.55,2,-28.761362521035533,-27.654022171451036,-26.27424561989487,-30.237197524498928
500,5.0,+0.75,0.55,10,-28.905998307539708,-27.80101134149968,-26.302988230598828,-29.878512126234362
500,5.0,+0.75,0.85,-1,-28.684720613630795,-27.307742042780028,-25.725502833822876,-30.621916155155915
500,5.0,+0.75,0.85,2,-28.698515190746257,-27.62132971931093,-26.39988924089934,-30.16825276253814
500,5.0,+0.75,0.85,10,-28.898896792850017,-27.81384568868489,-26.57045172575719,-29.76531506540909
500,5.0,+1.0,0.1,-1,-28.664957704647737,-27.547717580098595,-25.60293160496534,-30.54201694910219
500,5.0,+1.0,0.1,2,-28.641547157285853,-27.638261107378025,-26.06161753082452,-30.26006171749347
500,5.0,+1.0,0.1,10,-28.38669534633779,-27.943082291751587,-25.869947916236512,-30.13528908464407
500,5.0,+1.0,0.55,-1,-28.797163450639054,-27.399517982375507,-25.691393006576334,-30.55505834064363
500,5.0,+1.0,0.55,2,-28.72040758922331,-27.587412677481286,-26.35757322625061,-30.034213301723653
500,5.0,+1.0,0.55,10,-28.940962924423165,-27.721154895567352,-26.287326802561388,-29.73589660928402
500,5.0,+1.0,0.85,-1,-28.767902977817585,-27.34293195950051,-25.74744375113673,-30.567382034560694
500,5.0,+1.0,0.85,2,-28.662736589848127,-27.57290377418049,-26.49605677207105,-29.946431662070218
500,5.0,+1.0,0.85,10,-28.971198224652316,-27.66141771279226,-26.433980100768686,-29.584173821749673
500,5.25,-2.5,0.1,-1,-24.359636155700414,-26.80674223462935,-27.018272833336514,-30.664672581174507
500,5.25,-2.5,0.1,2,-24.359656752779767,-26.80676344220675,-27.01830664417217,-30.664678730173467
500,5.25,-2.5,0.1,10,-24.383453100856837,-26.782042459661675,-27.014033500487248,-30.671293717260752
500,5.25,-2.5,0.55,-1,-24.460578784752016,-26.971649019331252,-27.077678036605143,-30.704977447924282
500,5.25,-2.5,0.55,2,-24.41450338480688,-26.936530367347128,-27.08553101454352,-30.706802680881506
500,5.25,-2.5,0.55,10,-24.455315424504608,-26.92161459033217,-27.079269428244565,-30.713476147005604
500,5.25,-2.5,0.85,-1,-24.504285051552117,-26.99236389085503,-27.122446884625454,-30.721647568353745
500,5.25,-2.5,0.85,2,-24.541577913299474,-27.017999493165593,-27.123950777937736,-30.727538715543833
500,5.25,-2.5,0.85,10,-24.585338307560267,-26.989264602389362,-27.123814325009477,-30.731520785946994
500,5.25,-2.0,0.1,-1,-24.730341604300005,-26.685259401706936,-26.963774112680326,-30.775861286391695
500,5.25,-2.0,0.1,2,-24.730292421889875,-26.68536878723648,-26.96393136472233,-30.77583139269695
500,5.25,-2.0,0.1,10,-24.81831416492714,-26.66674996218912,-26.942058921001717,-30.78373933925674
500,5.25,-2.0,0.55,-1,-24.92624436581488,-26.927954369192012,-27.05115987466662,-30.824980251680408
500,5.25,-2.0,0.55,2,-24.911147579712214,-26.923032125579983,-27.062881136474076,-30.823520282455334
500,5.25,-2.0,0.55,10,-24.978918128452428,-26.903937080949003,-27.039948548181478,-30.83714749611451
500,5.25,-2.0,0.85,-1,-24.906310200111115,-26.931900880882704,-27.07189073405834,-30.819100467538867
500,5.25,-2.0,0.85,2,-24.902229701354447,-26.935021802028114,-27.07882170350358,-30.822163291483974
500,5.25,-2.0,0.85,10,-24.95720712816338,-26.904138214783202,-27.073663562486757,-30.840072314256094
500,5.25,-1.5,0.1,-1,-25.474490795218998,-26.687768174359213,-26.726163654514497,-30.92366180302037
500,5.25,-1.5,0.1,2,-25.463213910186813,-26.665403909862896,-26.713384787305415,-30.919948272157242
500,5.25,-1.5,0.1,10,-25.49807427486769,-26.667684800825416,-26.689802027830773,-30.931947585347018
500,5.25,-1.5,0.55,-1,-25.64410871785598,-26.88474043826075,-26.89458209840845,-30.97276675040352
500,5.25,-1.5,0.55,2,-25.703357207252647,-26.915727695840282,-26.888250664315603,-30.97115981475715
500,5.25,-1.5,0.55,10,-25.76515908256684,-26.890021702090596,-26.839441600972428,-30.981684716322107
500,5.25,-1.5,0.85,-1,-25.713290393602115,-27.012470069564387,-26.907111999877216,-30.97159038834745
500,5.25,-1.5,0.85,2,-25.71256337759309,-27.013019950959105,-26.90878093050664,-30.971412887830407
500,5.25,-1.5,0.85,10,-25.732809855807098,-26.947636894661954,-26.886602182556217,-30.977435419254228
500,5.25,-1.0,0.1,-1,-26.376345670113032,-26.741251032872565,-26.267727686329504,-31.01745057032892
500,5.25,-1.0,0.1,2,-26.343049105542985,-26.738367634275487,-26.283580804479488,-31.017679294262656
500,5.25,-1.0,0.1,10,-26.385716146723883,-26.756014766266656,-26.253633371224346,-31.00817265262129
500,5.25,-1.0,0.55,-1,-26.610453076092337,-26.93919779058504,-26.506573569161112,-31.06473893018732
500,5.25,-1.0,0.55,2,-26.60354741921857,-26.950410239345217,-26.521218317886817,-31.06398115774936
500,5.25,-1.0,0.55,10,-26.71363842430557,-27.00060246042905,-26.522587588590127,-31.045961658802067
500,5.25,-1.0,0.85,-1,-26.748606656394223,-27.050141918832086,-26.658800797463904,-31.099586510759394
500,5.25,-1.0,0.85,2,-26.752792674382285,-27.06626265528932,-26.6785208915458,-31.097060164070886
500,5.25,-1.0,0.85,10,-26.797612894055966,-27.088024363474887,-26.679670557967476,-31.087890474407146
500,5.25,-0.5,0.1,-1,-27.362311648923992,-26.95818791901862,-25.80857889761446,-30.99160378574258
500,5.25,-0.5,0.1,2,-27.335881928754983,-27.00252918437496,-25.86576460328654,-30.995135564810624
500,5.25,-0.5,0.1,10,-27.36728559244055,-27.0945648005728,-25.963319934826444,-30.947108866036892
500,5.25,-0.5,0.55,-1,-27.612972893910545,-27.05774534809658,-26.10888836967806,-31.032997442282294
500,5.25,-0.5,0.55,2,-27.652845321718672,-27.11238182242381,-26.179321933982532,-31.026023639433653
500,5.25,-0.5,0.55,10,-27.826190197840752,-27.332966582964126,-26.359888865765015,-30.896961332124746
500,5.25,-0.5,0.85,-1,-27.662336361867887,-27.019733484111597,-26.172966713774656,-31.024178231800548
500,5.25,-0.5,0.85,2,-27.64294028081298,-27.102253723699977,-26.263446505693455,-31.01906090845251
500,5.25,-0.5,0.85,10,-27.83779877061975,-27.32287959708605,-26.43406687456949,-30.868105974394577
500,5.25,-0.25,0.1,-1,-27.85255678085676,-27.122703546081667,-25.66937253217617,-30.923829395397725
500,5.25,-0.25,0.1,2,-27.81965783400532,-27.20094620770789,-25.765244568417913,-30.93012003891291
500,5.25,-0.25,0.1,10,-27.893851258136024,-27.367363483327356,-25.93358007375579,-30.840955947016184
500,5.25,-0.25,0.55,-1,-28.105695320587614,-27.124557106733903,-25.942127982686458,-30.957533371138318
500,5.25,-0.25,0.55,2,-28.074394758198736,-27.249906738298225,-26.082777877277096,-30.946164180297014
500,5.25,-0.25,0.55,10,-28.23568903626188,-27.528408864223554,-26.31800668528033,-30.7477345068304
500,5.25,-0.25,0.85,-1,-28.060124778681992,-27.056472029675174,-26.00770967773483,-30.960503200562727
500,5.25,-0.25,0.85,2,-28.04963901190208,-27.214860209661175,-26.160373648628536,-30.941926873642075
500,5.25,-0.25,0.85,10,-28.21143264798005,-27.475061153826765,-26.386914471778553,-30.730639155612455
500,5.25,+0.0,0.1,-1,-28.183370028690735,-27.236886598417783,-25.6216692244899,-30.84151276210377
500,5.25,+0.0,0.1,2,-28.179457573024223,-27.37784423559233,-25.723676641628455,-30.834876916843736
500,5.25,+0.0,0.1,10,-28.25268630500624,-27.535962619383263,-25.88160044326679,-30.709248933258078
500,5.25,+0.0,0.55,-1,-28.36665740414197,-27.185884933002164,-25.83224222989605,-30.873965165476996
500,5.25,+0.0,0.55,2,-28.409365107129872,-27.448787281988483,-26.063872720805506,-30.830140117711657
