Teff,log_g,[M/H],F115W,F150W,F277W,F444W
1000,4.5,-0.5,16.16761865546549,16.809374333180354,17.081111570449977,15.487244902616021
1000,4.5,0.0,16.199299681379816,16.719750586215277,17.039465231538845,15.69196379515169
1000,4.5,0.3,16.300595165052922,16.664258735109808,17.03081797140515,15.75621149690794
1000,5.0,-1.0,16.388678038341,16.813659795182055,17.04749201442488,15.094495778688472
1000,5.0,-0.5,16.213734207179378,16.778633866873683,17.15997078319253,15.324868506838708
1000,5.0,0.0,16.11928881254594,16.702614858631147,17.16192444637652,15.632710273154293
1000,5.0,0.3,16.140522404918695,16.670248926938896,17.162745212279855,15.782786429043725
1000,5.5,-1.0,16.533317857046022,16.76387725659436,17.025149091071746,14.98900184181533
1000,5.5,-0.5,16.283992925551242,16.737194788962142,17.22409330272782,15.160433008445812
1000,5.5,0.0,16.107663100340353,16.708373142851112,17.330328464871027,15.47779587810258
1000,5.5,0.3,16.038657845200525,16.662809711920165,17.343458202055203,15.721796768861488
1100,2.5,-1.0,15.837775265254205,16.12508860450049,16.647660702968007,15.240580827762054
1100,2.5,-0.5,16.133645867559366,16.177747288370195,16.606563299405796,15.294464191072034
1100,2.5,0.0,16.501701108578573,16.354083619312213,16.531554572804893,15.257239083110592
1100,2.5,0.3,16.653675558869914,16.521789983980618,16.49577961095591,15.23310437601715
1100,3.0,-1.0,15.754067067563968,16.14619610707275,16.66403734222938,15.2473624155009
1100,3.0,-0.5,16.006661618709053,16.16449581024272,16.56124675795919,15.284329785426298
1100,3.0,0.0,16.342737987871402,16.266356578438195,16.508933661364335,15.291381423837931
1100,3.0,0.3,16.491722222245265,16.391401434168518,16.489007034530175,15.268663755606802
1100,3.5,-1.0,15.740932220756523,16.224536781088634,16.596493812982917,15.232890992324135
1100,3.5,-0.5,15.876189026656313,16.20072797725009,16.54603705440853,15.290898883350774
1100,3.5,0.0,16.17375185837988,16.20054999208459,16.49584303788145,15.31898757072436
1100,3.5,0.3,16.33261638071733,16.284652918572636,16.501632493229398,15.324598767057324
1100,4.0,-1.0,15.743527074270494,16.301916542107932,16.58214929558624,15.170448635344034
1100,4.0,-0.5,15.785497879433532,16.230630521983322,16.54312440318052,15.287083765165958
1100,4.0,0.0,15.986500179293637,16.170005397544692,16.511071861990743,15.352049521542298
1100,4.0,0.3,16.11321175539921,16.17770360315309,16.517541035251448,15.381620743077562
1100,4.5,-1.0,15.784275044657896,16.309859138040572,16.596095079955525,15.039707465727252
1100,4.5,-0.5,15.750058705376262,16.243030839126476,16.59568568832203,15.238964580011041
1100,4.5,0.0,15.846923164714822,16.156112093777068,16.565188452677454,15.37840056179734
1100,4.5,0.3,15.924318480311063,16.13151450384539,16.575121856007613,15.433826870430652
1100,5.0,-1.0,15.841700579892379,16.266994493072037,16.600437057145992,14.900619694707009
1100,5.0,-0.5,15.73383191172222,16.22666885893271,16.685608592960246,15.124355201757023
1100,5.0,0.0,15.719803105114948,16.170652872175157,16.69162984797486,15.378162774510166
1100,5.0,0.3,15.753042221284954,16.135303331917715,16.694429002040415,15.482840498164967
1100,5.5,-1.0,15.92744914182183,16.221455354830304,16.587254821345685,14.79024572623463
1100,5.5,-0.5,15.740792749696286,16.210783007730864,16.766259071504127,14.978391456355439
1100,5.5,0.0,15.635672574337393,16.17858943918258,16.857747361054493,15.285439285379748
1100,5.5,0.3,15.616171431912127,16.13611201240904,16.90576107291364,15.487703667041139
1200,2.5,-1.0,15.464398278457223,15.699731221708904,16.21997411037315,14.982602155166123
1200,2.5,-0.5,15.757056598644159,15.772878077152757,16.157938925666834,14.97959457912907
1200,2.5,0.0,16.07509534793361,15.988301013010556,16.065773166759204,14.93169580455592
1200,2.5,0.3,16.155924653435044,16.118645764201506,16.03428162624502,14.929607529948672
1200,3.0,-1.0,15.393372210885284,15.699466300549126,16.211898876214246,14.975593095783529
1200,3.0,-0.5,15.64621628667428,15.729587336628546,16.136753405110078,14.996934941425026
1200,3.0,0.0,15.945588341471154,15.879941767832708,16.066836744921208,14.967976964544496
1200,3.0,0.3,16.09610173840466,16.018789705813028,16.05125350870451,14.971357953572582
1200,3.5,-1.0,15.375728021924308,15.731418867331225,16.142887674816585,14.954287072999875
1200,3.5,-0.5,15.56658313744843,15.715157539884107,16.099644179341183,14.9916000365044
1200,3.5,0.0,15.840655066980878,15.793404292212914,16.068979566579845,15.003074593555496
1200,3.5,0.3,15.961436264976722,15.881879433472843,16.069548046199714,15.001148702839886
1200,4.0,-1.0,15.36409358796804,15.778203350053431,16.137186367179392,14.924213713122189
1200,4.0,-0.5,15.489078033142762,15.719992526396748,16.100482258220165,14.994340148756976
1200,4.0,0.0,15.697325864349374,15.714627055723064,16.087778076647552,15.04467515226821
1200,4.0,0.3,15.789940460061079,15.763172314885253,16.111960841067056,15.06523085364189
1200,4.5,-1.0,15.392960494485218,15.787410005383723,16.15469763354068,14.838810428894911
1200,4.5,-0.5,15.428186934947853,15.70986912852079,16.13523203976741,14.976428078657946
1200,4.5,0.0,15.533461379233815,15.6691744049709,16.14125103103725,15.087840672383994
1200,4.5,0.3,15.596643834598282,15.678364924447692,16.16893924560369,15.136263388336786
1200,5.0,-1.0,15.411397106124962,15.766360023951977,16.184250216675768,14.724724142874212
1200,5.0,-0.5,15.357857772273016,15.725146890460708,16.24618447910962,14.925699780378752
1200,5.0,0.0,15.378295870916912,15.673398981632793,16.264522991543426,15.119835147236484
1200,5.0,0.3,15.414858794960073,15.653440857463053,16.278797103346776,15.200021167651087
1200,5.5,-1.0,15.439091131773527,15.740520780045408,16.19326427870326,14.616482186312826
1200,5.5,-0.5,15.307998270846863,15.734126694068742,16.35093451940524,14.812140084576894
1200,5.5,0.0,15.267573613720394,15.689480343801357,16.430204713373133,15.083966671873121
1200,5.5,0.3,15.278142049995703,15.650290718125868,16.44258741794117,15.2234981292095
